time_days,pressure_min_bar,pressure_max_bar,generated_H2_kg,unreacted_accessible_Fe_kg,free_H2_kg,dissolved_H2_kg,gas_H2_out_kg,aqueous_H2_out_kg,max_gas_saturation,salinity_min_molal,salinity_max_molal,outlet_H2_mol_per_mol_water,separator_gas_H2_rate_kg_day,separator_H2_available_kg,collected_H2_kg,gross_electricity_kwh,H2_kg,native_H2_kg,H2_in_kg,H2_out_kg,H2_balance_kg,H2_exact_balance_kg,H2O_kg,native_H2O_kg,H2O_in_kg,H2O_out_kg,H2O_balance_kg,H2O_exact_balance_kg,NaCl_kg,native_NaCl_kg,NaCl_in_kg,NaCl_out_kg,NaCl_balance_kg,NaCl_exact_balance_kg
0.000113330078125,120.74769107993963,122.28602820369078,1.5327223475584507e-06,591.8702786190854,0.0,1.5505551594531674e-06,0.0,4.534338325762184e-10,0.0,4.500000040446662,4.500000040778781,9.169677791987014e-09,0.0,0.0,0.0,0.0,1.5505551594531676e-06,1.5505634373773208e-06,9.130106743757178e-12,4.534338325762184e-10,-2.117582368135751e-22,-8.180862852796597e-12,1511.6530573978007,1511.6530574048058,0.7547386183748268,0.6604091272469964,-4.696659727798647e-13,-1.1370175634350943e-10,397.5535714644301,397.5535714574161,0.19849067156245753,0.17368271448153627,8.787415239908114e-14,1.221875378654147e-10
0.0001709951171875,120.75116751876939,122.29344749623887,2.312607803880942e-06,591.8702138046568,0.0,2.329848964261447e-06,0.0,1.0456015579230505e-09,0.0,4.5000000607771575,4.500000061527859,1.3780392387561977e-08,0.0,0.0,0.0,0.0,2.329848964261447e-06,2.3298613764619205e-06,1.3780594198962887e-11,1.0456015579230505e-09,-4.235164736271502e-22,-1.2315139172904666e-11,1511.6534571373802,1511.6534571444427,1.1391703205683812,1.0444341202150622,-2.5733581932030347e-13,-1.7078759240174435e-10,397.5536784246268,397.55367841755185,0.29959336444255247,0.27467844722582063,1.7208456881689926e-15,1.8309437299635078e-10
0.00025749267578125,120.75185330044403,122.29491106706718,3.4824358282330034e-06,591.8701165830274,0.0,3.4983425356776796e-06,0.0,2.3808645824136267e-09,0.0,4.500000090961975,4.500000092651446,2.0696461173978787e-08,0.0,0.0,0.0,0.0,3.498342535677679e-06,3.4983611135504826e-06,2.0756355190661403e-11,2.3808645824136267e-09,-8.470329472543003e-22,-1.848081150342373e-11,1511.653533300321,1511.6535333074678,1.715820338005195,1.620997520245116,3.71508379615193e-14,-2.548487393339016e-10,397.5537012013321,397.55370119416705,0.45124805181498495,0.42631035798309574,4.091171845743702e-14,2.7323038276350076e-10
0.000387239013671875,120.75194762262589,122.29511236610553,5.2371775044648866e-06,591.8699707506137,0.0,5.250078285008224e-06,0.0,5.388086929285919e-09,0.0,4.500000135550316,4.500000139336746,3.107055927932761e-08,0.0,0.0,0.0,0.0,5.2500782850082245e-06,5.2501060310831315e-06,3.122000282806627e-11,5.388086929285919e-09,0.0,-2.7649013606554555e-11,1511.6535395551841,1511.6535395624542,2.5807958725372373,2.485951118221239,1.4173384688120905e-13,-3.779806884152137e-10,397.55370696357255,397.55370695627573,0.6787302165729758,0.6537867606324375,7.704947790898586e-14,4.050295654423053e-10
0.0005818585205078125,120.75195654399859,122.29513140578095,7.869289208146454e-06,591.8697520020602,0.0,7.875422027722046e-06,0.0,1.2158171401421117e-08,0.0,4.500000200917909,4.500000209364559,4.6631695722339085e-08,0.0,0.0,0.0,0.0,7.875422027722044e-06,7.875463345764892e-06,4.691547515669089e-11,1.2158171401421117e-08,0.0,-4.122098154688545e-11,1511.6535336219767,1511.6535336294237,3.878259246461787,3.7833969028288603,-3.6387559632089506e-14,-5.550555293165615e-10,397.55371157374884,397.55371156626114,1.0199534826786942,0.9950054167526801,1.1546319456101628e-14,5.958442628184457e-10
0.0008737877807617187,120.7519571186268,122.2951326321318,1.1817454939670434e-05,591.8694238793813,0.0,1.1808353021714811e-05,0.0,2.7396498780487844e-08,0.0,4.50000029567527,4.50000031440594,6.997337679453144e-08,0.0,0.0,0.0,0.0,1.1808353021714811e-05,1.1808414293118383e-05,7.045868373392562e-11,2.7396498780487844e-08,0.0,-6.117434227096482e-11,1511.6535232553865,1511.6535232630843,5.824454314317074,5.729567053519241,1.6255052859293073e-13,-8.056497552422215e-10,397.5537180912904,397.55371808353203,1.531788383669926,1.5068338004729536,-5.6621374255882984e-14,8.664644557399015e-10
0.001311681671142578,120.75195714366599,122.29513268556921,1.7739699432962476e-05,591.868931695704,0.0,1.7696309147153672e-05,0.0,6.16911579193797e-08,0.0,4.500000430767048,4.500000471967286,1.0498584660028297e-07,0.0,0.0,0.0,0.0,1.7696309147153672e-05,1.7696399442084414e-05,1.0577349660528625e-10,6.16911579193797e-08,1.0164395367051604e-20,-9.019786943370903e-11,1511.6535076391567,1511.6535076471955,8.743746916555367,8.648822346426298,3.249622793077833e-13,-1.1465478566563547e-09,397.5537278232193,397.5537278150907,2.2995407352765302,2.2745764205206336,-2.8954616482224083e-13,1.236395874570917e-09
0.0019685225067138674,120.75195714441008,122.29513268715672,2.662305693892231e-05,591.8681934209557,0.0,2.650250255787268e-05,0.0,1.3886671731198254e-07,0.0,4.500000618704911,4.500000708307673,1.5750443871659284e-07,0.0,0.0,0.0,0.0,2.6502502557872682e-05,2.650263436087095e-05,1.587457159125699e-10,1.3886671731198254e-07,6.776263578034403e-21,-1.3170593696193835e-10,1511.6534842789208,1511.653484287394,13.122685819932867,13.027705221857875,4.730521530049714e-13,-1.5806834868792308e-09,397.5537423773703,397.55374236876634,3.451169262691713,3.4261903942604306,-6.306066779870889e-14,1.7120607154197387e-09
0.002953783760070801,120.75195714443947,122.29513268721873,3.9948072421438385e-05,591.8670860105599,0.0,3.96538760642426e-05,0.0,3.125304106555887e-07,0.0,4.500000871010172,4.500001062814639,2.3628208549738554e-07,0.0,0.0,0.0,0.0,3.965387606424261e-05,3.965406560837237e-05,2.382040448735031e-10,3.125304106555887e-07,-6.776263578034403e-21,-1.8944706846562957e-10,1511.6534493922582,1511.6534494012103,19.691094174999755,19.596029381672288,2.7382263123598705e-13,-2.0599590505598897e-09,397.55376411266343,397.5537641035228,5.178612053814654,5.153611450626821,-1.6964207816272392e-13,2.248612851474263e-09
0.004431675640106202,120.75195714446208,122.29513268726589,5.9935548898351564e-05,591.8654248988511,0.0,5.92506243920349e-05,0.0,7.033011771938982e-07,0.0,4.500001192831861,4.500001594567113,3.544480450582231e-07,0.0,0.0,0.0,0.0,5.92506243920349e-05,5.925089050624068e-05,3.573915383149008e-10,7.033011771938982e-07,-6.776263578034403e-21,-2.660171444831671e-10,1511.6533974083447,1511.6533974176314,29.543706707599917,29.44851527611518,9.12880881998035e-14,-2.3946082616799202e-09,397.5537964998323,397.5537964902798,7.769776240499023,7.7447432505541025,-2.291500322826323e-13,2.6603839131666973e-09
0.006648513460159303,120.75195714449572,122.29513268733602,8.991665843359584e-05,591.862933240029,0.0,8.835254645561681e-05,0.0,1.5825747413099023e-06,0.0,4.500001574746713,4.500002392178072,5.31695884036391e-07,0.0,0.0,0.0,0.0,8.835254645561681e-05,8.835290525860913e-05,5.36172778476998e-10,1.5825747413099023e-06,1.3552527156068805e-20,-3.5870593100657475e-10,1511.6533202111368,1511.653320220081,44.3226255065002,44.227243340901836,1.8833545833985e-13,-2.0520864590922727e-09,397.55384459512334,397.5538445858202,11.656522520525586,11.631441435040355,-1.758593271006248e-13,2.4111219687483754e-09
0.009973770190238955,120.75195714454615,122.29513268744121,0.00013488808608223146,591.8591957714639,0.0,0.0001313457347811895,0.0,3.560991654564186e-06,0.0,4.500001985122248,4.500003588649475,7.9756460754168e-07,0.0,0.0,0.0,0.0,0.0001313457347811895,0.00013134618416585071,8.043446387201447e-10,3.560991654564186e-06,2.710505431213761e-20,-4.492875998812155e-10,1511.6532061609305,1511.6532061738255,66.49100370485073,66.39533369012659,1.6162071680980716e-13,-6.002958158335403e-09,397.55391565214836,397.5539156388039,17.486641940565455,17.461489802096477,-1.8118839761882555e-13,6.452399503587003e-09
0.014961655285358432,120.75195714462183,122.295132687599,0.00020234469508671494,591.8535896128683,0.0,0.00019435126655252042,0.0,8.012439491415615e-06,0.0,4.500002371305893,4.500005383248556,1.1963496817752183e-06,0.0,0.0,0.0,0.0,0.0001943512665525204,0.00019435174759127312,1.2066024290848674e-09,8.012439491415615e-06,2.710505431213761e-20,-4.80941691392801e-10,1511.6530390246066,1511.6530390419211,99.74357100237673,99.64746528124334,-1.526417880981512e-13,-1.0422734550430413e-08,397.554019782951,397.5540197651556,26.231821070625315,26.20656480580469,-1.4210854715202004e-13,1.0903391967076459e-08
0.022443482928037647,120.75195714473531,122.29513268783566,0.00030352841055136126,591.8451804745415,0.0,0.0002855209941333062,0.0,1.8027201585453417e-05,0.0,4.500002677644502,4.500008074187834,1.7943464700689755e-06,0.0,0.0,0.0,0.0,0.00028552099413330627,0.00028552130434856697,1.8099891146319457e-09,1.8027201585453417e-05,-2.168404344971009e-19,-3.101181996205578e-10,1511.6527971855783,1511.6527972007127,149.62242194866525,149.5256538219764,-5.957040416504356e-13,-8.243118812534256e-09,397.55417045226824,397.5541704368236,39.34958976571498,39.32418282922628,-2.2026824808563106e-13,8.55255422038681e-09
0.03366622439205647,120.75195714490556,122.29513268819066,0.0004553012881940801,591.8325669910723,0.0,0.0004147775832351587,0.0,4.05443870550079e-05,0.0,4.500002874311632,4.500012102772876,2.689605778044233e-06,0.0,0.0,0.0,0.0,0.0004147775832351588,0.0004147779016017596,2.7150691429525762e-09,4.05443870550079e-05,-2.710505431213761e-19,-3.1826953973777133e-10,1511.6524543181274,1511.6524543277992,224.4406983680991,224.34291676826717,-1.2917444891513696e-12,-2.7811623004581065e-09,397.5543840631542,397.5543840531646,59.026242808349764,59.00062225551976,-5.258016244624741e-13,3.097213152614131e-09
0.05050033658808471,120.75195714516092,122.29513268872316,0.0006829545397975334,591.8136472699045,0.0,0.0005919578628698648,0.0,9.101871570412738e-05,0.0,4.500002972445259,4.500018086612152,4.019332987474402e-06,0.0,0.0,0.0,0.0,0.0005919578628698647,0.0005919581821761358,4.0726891854335e-09,9.101871570412738e-05,-4.336808689942018e-19,-3.1920921027966953e-10,1511.6519843151702,1511.6519843299805,336.66811299724804,336.5687669303503,-1.7574969257694306e-12,-7.920045744236326e-09,397.55467688586833,397.5546768707392,88.54122237230145,88.51530900189663,-7.673861546209082e-13,8.23652612780279e-09
0.07050033658808472,120.75195714549612,122.29513268942218,0.0009534116770833728,591.7911702194376,0.0,0.0007794838713115138,0.0,0.00017395137703337597,0.0,4.500003006850046,4.500025013609661,5.5586516488213464e-06,0.0,0.0,0.0,0.0,0.0007794838713115138,0.0007794842710720084,5.685628468089843e-09,0.00017395137703337597,-1.1926223897340549e-18,-3.996634345086042e-10,1511.6514868743377,1511.6514868883287,470.0014463174647,469.90018070258884,-1.1862177906607485e-12,-7.100247112479252e-09,397.55498680074123,397.5549867863503,123.60690236808409,123.58067908206854,-3.694822225952521e-13,7.498698550989502e-09
0.09050033658808472,120.75195714586013,122.29513269018125,0.0012238585424216963,591.7686940226481,0.0,0.0009449925467897323,0.0,0.00027889131296984917,0.0,4.500003016943873,4.500031651268356,7.033716194449514e-06,0.0,0.0,0.0,0.0,0.0009449925467897323,0.0009449928134131412,7.298567750746206e-09,0.00027889131296984917,-1.4094628242311558e-18,-2.66526349059458e-10,1511.6510478409755,1511.6510478515968,603.3347796376828,603.2315361617057,-1.0865058852616016e-12,-3.730469530505154e-09,397.55526032548016,397.55526031459215,158.67258236386715,158.6460855496098,-3.126388037344441e-13,3.99583655052993e-09
0.11050033658808472,120.75195714622416,122.29513269094032,0.0014942951362026322,591.7462186795032,0.0,0.0010897654630811335,0.0,0.00040455654282325757,0.0,4.5000030198481396,4.500037902442226,8.422855592990035e-06,0.0,0.0,0.0,0.0,0.0010897654630811337,0.0010897657902799508,8.911507033402588e-09,0.00040455654282325757,-1.951563910473908e-18,-3.271017575724733e-10,1511.6506638061912,1511.65066381913,736.6681129579025,736.5628367083511,-2.5193735986306365e-12,-6.049294898335944e-09,397.5554995874001,397.5554995741342,193.7382623596506,193.71152628585085,-6.536993168992922e-13,6.373369387802086e-09
0.13050033658808471,120.75195714658815,122.29513269169938,0.0017647214588162932,591.7237441899704,0.0,0.0012153381776814362,0.0,0.0005494117086746488,0.0,4.500003020626224,4.5000436905511965,9.709086678268915e-06,0.0,0.0,0.0,0.0,0.0012153381776814362,0.0012153385599815035,1.0524446316058954e-08,0.0005494117086746488,-1.951563910473908e-18,-3.8220300774098603e-10,1511.6503307050207,1511.6503307181551,870.0014462781211,869.8940864152946,-2.9080210461884803e-12,-6.245452280340125e-09,397.5557071159083,397.55570710239147,228.80394235543378,228.77699875337672,-7.105427357601002e-13,6.6242762386536924e-09
0.1505003365880847,120.75195714695215,122.29513269245841,0.002035137510652778,591.7012705540179,0.0,0.001323412367836905,0.0,0.0007117552320591167,0.0,4.500003020775514,4.500048965232034,1.0881268048573526e-05,0.0,0.0,0.0,0.0,0.0013234123678369048,0.0013234127013728024,1.2137385598715311e-08,0.0007117552320591167,-2.3852447794681098e-18,-3.334388386060094e-10,1511.65004402164,1511.6500440349741,1003.3347795983386,1003.2252897962317,-1.6084356069256955e-12,-6.44378678194002e-09,397.5558857251513,397.55588571148365,263.86962235121666,263.84250014006756,-5.684341886080801e-13,6.775223937438568e-09
0.1705003365880847,120.75195714731612,122.2951326932174,0.0023055432921021703,591.6787977716125,0.0,0.001415768143340411,0.0,0.0008898068243113732,0.0,4.5000030207388555,4.500053703225766,1.1934123800689546e-05,0.0,0.0,0.0,0.0,0.0014157681433404111,0.001415768503509221,1.3750324881371684e-08,0.0008898068243113732,-2.3852447794681098e-18,-3.6007175084444565e-10,1511.6497990331816,1511.6497990470968,1136.6681129185577,1136.556451573648,-1.95574112460406e-12,-7.025301201890599e-09,397.5560383578872,397.55603834361136,298.93530234699995,298.9080275037229,-7.958078640513122e-13,7.38316430215491e-09
0.19050033658808468,120.75195714768009,122.29513269397637,0.0025759388035545387,591.6563258427223,0.0,0.00149418756580182,0.0,0.001081784575971229,0.0,4.5000030206472195,4.500057903506117,1.2867545074854717e-05,0.0,0.0,0.0,0.0,0.00149418756580182,0.0014941878762410193,1.5363264164028047e-08,0.001081784575971229,6.505213034913027e-19,-3.1034213718826587e-10,1511.6495910144165,1511.6495910277335,1270.0014462387758,1269.8875764743316,1.0438871989038034e-13,-6.425020931954961e-09,397.55616795728105,397.55616794365386,334.000982342783,333.97357789946426,0.0,6.735319857398281e-09
