sample,subgroup,n_readings,reading_numbers,element,n_detected,n_below_detection,n_missing,mean_basis,mean_ppm,sample_sd_ppm,sem_ppm,min_ppm,max_ppm,mean_reported_2sigma_ppm,nominal_instrument_1sigma_mean_ppm
sample5,weathered surface,5,4489 4490 4491 4492 4493,Cd,5,0,0,detected readings only; no imputation,38.6837,18.14165282878051,8.113193789870914,22.3852,69.6035,15.3958,3.743265606071789
sample5,weathered surface,5,4489 4490 4491 4492 4493,Co,0,5,0,detected readings only; no imputation,,,,,,,
sample5,weathered surface,5,4489 4490 4491 4492 4493,Cr,5,0,0,detected readings only; no imputation,688.77374,187.1201931955715,83.68269438963829,455.6648,969.289,53.131359999999994,11.915101605743864
sample5,weathered surface,5,4489 4490 4491 4492 4493,Cu,5,0,0,detected readings only; no imputation,20.84712,4.99056522971096,2.2318486199561116,15.2022,25.9514,7.5937600000000005,1.6994428778867505
sample5,weathered surface,5,4489 4490 4491 4492 4493,Fe,5,0,0,detected readings only; no imputation,61590.511719999995,7384.957544750297,3302.6534162023218,56083.0781,72803.3516,184.93810000000002,41.37260982318979
sample5,weathered surface,5,4489 4490 4491 4492 4493,Hf,0,5,0,detected readings only; no imputation,,,,,,,
sample5,weathered surface,5,4489 4490 4491 4492 4493,Hg,0,5,0,detected readings only; no imputation,,,,,,,
sample5,weathered surface,5,4489 4490 4491 4492 4493,Mn,5,0,0,detected readings only; no imputation,1192.62392,189.852192785011,84.90448174893594,1032.3467,1504.8906,50.2933,11.252585960973594
sample5,weathered surface,5,4489 4490 4491 4492 4493,Mo,0,5,0,detected readings only; no imputation,,,,,,,
sample5,weathered surface,5,4489 4490 4491 4492 4493,Nb,5,0,0,detected readings only; no imputation,8.65348,3.522496590771948,1.5753083654954667,5.4164,14.0571,0.93284,0.2088037743911733
sample5,weathered surface,5,4489 4490 4491 4492 4493,Ni,5,0,0,detected readings only; no imputation,2164.88872,314.57860774453013,140.68383023680224,1906.5278,2636.6099,31.4216,7.038159641625076
sample5,weathered surface,5,4489 4490 4491 4492 4493,Pb,5,0,0,detected readings only; no imputation,18.08762,2.765899468888918,1.236947846273237,14.7988,21.9131,1.6470799999999997,0.3685559317118638
sample5,weathered surface,5,4489 4490 4491 4492 4493,Pd,5,0,0,detected readings only; no imputation,48.669540000000005,22.269301559501145,9.959134419697326,22.7168,77.5027,7.612,1.7024012477674
sample5,weathered surface,5,4489 4490 4491 4492 4493,Rb,5,0,0,detected readings only; no imputation,4.24684,1.6690828508495315,0.7464365429157389,1.7686,5.9899,0.8258000000000001,0.18493066430421973
sample5,weathered surface,5,4489 4490 4491 4492 4493,Re,0,5,0,detected readings only; no imputation,,,,,,,
sample5,weathered surface,5,4489 4490 4491 4492 4493,Sb,5,0,0,detected readings only; no imputation,51.5851,30.47201238932211,13.627498222748004,25.0119,102.9744,41.97076,10.613958574396266
sample5,weathered surface,5,4489 4490 4491 4492 4493,Se,0,5,0,detected readings only; no imputation,,,,,,,
sample5,weathered surface,5,4489 4490 4491 4492 4493,Sn,5,0,0,detected readings only; no imputation,84.20591999999999,49.22482564841647,22.014011266086875,36.4496,163.0266,9.91512,2.2172958281654704
sample5,weathered surface,5,4489 4490 4491 4492 4493,Sr,5,0,0,detected readings only; no imputation,6.97336,1.813906809348264,0.8112037861104938,5.1577,9.2518,0.42463999999999996,0.09509106582639612
sample5,weathered surface,5,4489 4490 4491 4492 4493,Ta,0,5,0,detected readings only; no imputation,,,,,,,
sample5,weathered surface,5,4489 4490 4491 4492 4493,Th,0,5,0,detected readings only; no imputation,,,,,,,
sample5,weathered surface,5,4489 4490 4491 4492 4493,Ti,5,0,0,detected readings only; no imputation,1727.87546,454.64541213709396,203.32360943939,1205.5688,2246.6506,160.01626000000002,35.812177356115896
sample5,weathered surface,5,4489 4490 4491 4492 4493,U,0,5,0,detected readings only; no imputation,,,,,,,
sample5,weathered surface,5,4489 4490 4491 4492 4493,V,5,0,0,detected readings only; no imputation,132.5596,19.406555829409808,8.678875608741029,109.2901,162.259,70.32256,15.726779195696745
sample5,weathered surface,5,4489 4490 4491 4492 4493,W,0,5,0,detected readings only; no imputation,,,,,,,
sample5,weathered surface,5,4489 4490 4491 4492 4493,Y,0,5,0,detected readings only; no imputation,,,,,,,
sample5,weathered surface,5,4489 4490 4491 4492 4493,Zn,5,0,0,detected readings only; no imputation,66.85988,11.24369124673921,5.028331589145647,52.1338,79.7858,4.08644,0.9150517236746785
sample5,weathered surface,5,4489 4490 4491 4492 4493,Zr,5,0,0,detected readings only; no imputation,7.28798,2.6284211243634457,1.1754656615146186,4.0049,10.5939,0.8051999999999999,0.1802737867799975
sample5,fresh surface,5,4494 4495 4496 4497 4498,Ag,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,As,5,0,0,detected readings only; no imputation,5.99618,1.215844398761618,0.5437421451386678,4.1513,7.1058,1.5514800000000002,0.3469905085157229
sample5,fresh surface,5,4494 4495 4496 4497 4498,Au,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Bal,5,0,0,detected readings only; no imputation,935817.475,1807.4125360278501,808.2994587887121,933091.1875,937538.3125,446.23126,99.81309323352474
sample5,fresh surface,5,4494 4495 4496 4497 4498,Bi,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Cd,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Co,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Cr,5,0,0,detected readings only; no imputation,1362.02342,413.74139711476414,185.03077781086958,1023.3567,2052.582,59.07149999999999,13.283572288744471
sample5,fresh surface,5,4494 4495 4496 4497 4498,Cu,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Fe,5,0,0,detected readings only; no imputation,59187.04059999999,1964.6813898216358,878.6322283539881,57288.9453,62028.2656,165.95076,37.11185292357686
sample5,fresh surface,5,4494 4495 4496 4497 4498,Hf,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Hg,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Mn,5,0,0,detected readings only; no imputation,830.1873800000001,46.32582165382496,20.717537266296866,778.8816,880.4234,41.586,9.301557654586675
sample5,fresh surface,5,4494 4495 4496 4497 4498,Mo,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Nb,5,0,0,detected readings only; no imputation,6.952279999999999,1.8500087829521241,0.8273490795305207,4.6676,9.8172,0.8208399999999999,0.18359993736382374
sample5,fresh surface,5,4494 4495 4496 4497 4498,Ni,5,0,0,detected readings only; no imputation,2677.2127,99.69835320889212,44.58645900397341,2571.0227,2815.7305,31.088240000000003,6.952733318861007
sample5,fresh surface,5,4494 4495 4496 4497 4498,Pb,5,0,0,detected readings only; no imputation,17.77532,2.302528900361513,1.0297222282732366,15.7125,20.5204,1.4439600000000001,0.32291593642928185
sample5,fresh surface,5,4494 4495 4496 4497 4498,Pd,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Rb,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Re,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Sb,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Se,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Sn,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Sr,5,0,0,detected readings only; no imputation,24.76078,6.142396782364356,2.7469633500285364,18.0968,32.7588,0.55504,0.12450469790333214
sample5,fresh surface,5,4494 4495 4496 4497 4498,Ta,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Th,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Ti,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,U,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,V,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,W,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Y,0,5,0,detected readings only; no imputation,,,,,,,
sample5,fresh surface,5,4494 4495 4496 4497 4498,Zn,5,0,0,detected readings only; no imputation,68.64684000000001,6.169748561165195,2.759195437369379,60.9186,76.1614,3.67002,0.8209155825661977
sample5,fresh surface,5,4494 4495 4496 4497 4498,Zr,5,0,0,detected readings only; no imputation,1.9497600000000002,0.734564920888549,0.32850741939871014,1.3042,3.0466,0.69316,0.15506930773044678
sample6,all,5,4499 4500 4501 4502 4503,Ag,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,As,4,1,0,detected readings only; no imputation,2.569125,0.9775479097381023,0.4887739548690512,1.6834,3.9452,1.322025,0.3305615324243733
sample6,all,5,4499 4500 4501 4502 4503,Au,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,Bal,5,0,0,detected readings only; no imputation,926253.0875,6264.9584459353655,2801.7745922645836,916962.25,933744.9375,515.298,115.47242404601454
sample6,all,5,4499 4500 4501 4502 4503,Bi,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,Cd,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,Co,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,Cr,5,0,0,detected readings only; no imputation,2700.7598800000005,1383.9023366406145,618.8999397898424,1244.5096,4922.5146,75.45884,17.1391156673616
sample6,all,5,4499 4500 4501 4502 4503,Cu,3,2,0,detected readings only; no imputation,13.060833333333335,2.005241971267641,1.1577269919017084,10.9076,14.8748,7.195799999999999,2.0776681429482964
sample6,all,5,4499 4500 4501 4502 4503,Fe,5,0,0,detected readings only; no imputation,65929.2125,5587.20843612207,2498.675573525848,59112.957,74679.2422,173.00702,38.69219433849546
sample6,all,5,4499 4500 4501 4502 4503,Hf,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,Hg,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,Mn,5,0,0,detected readings only; no imputation,1088.6904,122.72542945752929,54.88448056697812,987.2252,1297.6768,47.670759999999994,10.672828631239238
sample6,all,5,4499 4500 4501 4502 4503,Mo,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,Nb,4,1,0,detected readings only; no imputation,2.9137750000000002,1.686828569386943,0.8434142846934715,1.1834,5.1889,0.8005749999999999,0.20021084237935266
sample6,all,5,4499 4500 4501 4502 4503,Ni,5,0,0,detected readings only; no imputation,2495.37626,275.21905477623267,123.08170303657887,2054.9333,2788.1616,30.382479999999997,6.8003959419286755
sample6,all,5,4499 4500 4501 4502 4503,Pb,5,0,0,detected readings only; no imputation,9.896899999999999,1.9606401148604506,0.8768249152481926,7.7367,12.6782,1.29494,0.28960762679874297
sample6,all,5,4499 4500 4501 4502 4503,Pd,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,Rb,4,1,0,detected readings only; no imputation,2.1232249999999997,0.45188646343227995,0.22594323171613998,1.5802,2.631,0.705825,0.1764615693819762
sample6,all,5,4499 4500 4501 4502 4503,Re,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,Sb,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,Se,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,Sn,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,Sr,5,0,0,detected readings only; no imputation,19.45036,4.411222454490365,1.9727586544227855,14.1542,26.0246,0.51646,0.11576681001046889
sample6,all,5,4499 4500 4501 4502 4503,Ta,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,Th,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,Ti,5,0,0,detected readings only; no imputation,1417.5232799999999,475.21395592264753,212.5221418599257,738.9769,2040.7511,135.36654000000001,30.31694551025713
sample6,all,5,4499 4500 4501 4502 4503,U,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,V,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,W,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,Y,0,5,0,detected readings only; no imputation,,,,,,,
sample6,all,5,4499 4500 4501 4502 4503,Zn,5,0,0,detected readings only; no imputation,68.69818000000001,15.279110530295933,6.833025956294913,51.1759,89.0353,3.7088799999999997,0.8312011009376732
sample6,all,5,4499 4500 4501 4502 4503,Zr,5,0,0,detected readings only; no imputation,3.3745800000000004,0.7154066445036696,0.3199395777330463,2.794,4.5221,0.71344,0.1595330335698535
sample7,dark big grains,5,4504 4505 4506 4507 4508,Ag,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,As,4,1,0,detected readings only; no imputation,2.441775,0.6267229604591384,0.3133614802295692,1.8254,3.1998,1.3988,0.34998447778080105
sample7,dark big grains,5,4504 4505 4506 4507 4508,Au,1,4,0,detected readings only; no imputation,4.3417,,,4.3417,4.3417,3.5619,1.78095
sample7,dark big grains,5,4504 4505 4506 4507 4508,Bal,5,0,0,detected readings only; no imputation,928069.9,7359.100201557423,3291.0896607829604,921519.5,939800.125,526.9661,118.49599651235185
sample7,dark big grains,5,4504 4505 4506 4507 4508,Bi,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,Cd,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,Co,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,Cr,5,0,0,detected readings only; no imputation,4658.14166,1201.133380658521,537.1631778393167,2587.3806,5698.356,99.01490000000001,22.278614606449388
sample7,dark big grains,5,4504 4505 4506 4507 4508,Cu,2,3,0,detected readings only; no imputation,12.355,0.9090564778934258,0.6428000000000001,11.7122,12.9978,7.603899999999999,2.6883878091711395
sample7,dark big grains,5,4504 4505 4506 4507 4508,Fe,5,0,0,detected readings only; no imputation,63780.36174,5953.793467624921,2662.6173835207032,54733.2344,69407.2266,175.60952,39.29934373489969
sample7,dark big grains,5,4504 4505 4506 4507 4508,Hf,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,Hg,3,2,0,detected readings only; no imputation,4.8396,0.7668139865704066,0.4427202615647943,4.1036,5.6339,2.0967,0.6054083435995906
sample7,dark big grains,5,4504 4505 4506 4507 4508,Mn,5,0,0,detected readings only; no imputation,926.5525600000001,100.6553249616631,45.01442978232202,776.4927,1036.3035,50.621739999999996,11.346174573727483
sample7,dark big grains,5,4504 4505 4506 4507 4508,Mo,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,Nb,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,Ni,5,0,0,detected readings only; no imputation,2463.60092,302.38382756110985,135.2301587446432,2036.8579,2765.4243,30.98842,6.945459375196142
sample7,dark big grains,5,4504 4505 4506 4507 4508,Pb,5,0,0,detected readings only; no imputation,11.50628,1.8757605902673187,0.838865637870571,9.042,13.5681,1.36432,0.3054429655434873
sample7,dark big grains,5,4504 4505 4506 4507 4508,Pd,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,Rb,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,Re,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,Sb,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,Se,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,Sn,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,Sr,5,0,0,detected readings only; no imputation,10.026320000000002,1.7098202133557787,0.7646548452733429,7.3633,11.5592,0.43304,0.09703007884156335
sample7,dark big grains,5,4504 4505 4506 4507 4508,Ta,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,Th,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,Ti,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,U,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,V,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,W,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,Y,0,5,0,detected readings only; no imputation,,,,,,,
sample7,dark big grains,5,4504 4505 4506 4507 4508,Zn,5,0,0,detected readings only; no imputation,68.47474000000001,13.753202826360123,6.150619285616695,45.5228,79.8435,3.8111599999999997,0.8552571128029278
sample7,dark big grains,5,4504 4505 4506 4507 4508,Zr,2,3,0,detected readings only; no imputation,1.9283000000000001,0.27845865043126233,0.19689999999999994,1.7314,2.1252,0.7079,0.25029004424866763
sample7,light green grains,5,4509 4510 4511 4512 4513,Ag,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,As,4,1,0,detected readings only; no imputation,3.6325499999999997,1.0148471756870587,0.5074235878435294,2.5174,4.9369,1.501375,0.37630789483978405
sample7,light green grains,5,4509 4510 4511 4512 4513,Au,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,Bal,5,0,0,detected readings only; no imputation,932005.2625,4720.767655025438,2111.191476523831,927526.0625,939386.875,476.48297999999994,106.5486037668148
sample7,light green grains,5,4509 4510 4511 4512 4513,Bi,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,Cd,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,Co,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,Cr,5,0,0,detected readings only; no imputation,1550.20224,328.5259381793665,146.92126602819138,1175.9073,1918.3223,62.718920000000004,14.038493209671756
sample7,light green grains,5,4509 4510 4511 4512 4513,Cu,4,1,0,detected readings only; no imputation,18.906525,5.917099992042837,2.9585499960214183,11.1578,25.5694,7.240725,1.8104572088719053
sample7,light green grains,5,4509 4510 4511 4512 4513,Fe,5,0,0,detected readings only; no imputation,62682.70546000001,4215.8001706912255,1885.3631522441592,56327.5234,66552.8984,171.62142,38.37874726701877
sample7,light green grains,5,4509 4510 4511 4512 4513,Hf,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,Hg,1,4,0,detected readings only; no imputation,8.8903,,,8.8903,8.8903,2.198,1.099
sample7,light green grains,5,4509 4510 4511 4512 4513,Mn,5,0,0,detected readings only; no imputation,900.08128,75.20387402366318,33.6321948976483,785.7707,979.8336,43.699400000000004,9.771714383617645
sample7,light green grains,5,4509 4510 4511 4512 4513,Mo,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,Nb,1,4,0,detected readings only; no imputation,3.1119,,,3.1119,3.1119,0.8022,0.4011
sample7,light green grains,5,4509 4510 4511 4512 4513,Ni,5,0,0,detected readings only; no imputation,2505.93308,219.5375621840532,98.18018253162603,2222.678,2755.6768,30.8211,6.892458417538694
sample7,light green grains,5,4509 4510 4511 4512 4513,Pb,5,0,0,detected readings only; no imputation,34.58186,40.33680413992907,18.039167210395266,12.9633,106.6248,1.7251400000000001,0.40530756728686923
sample7,light green grains,5,4509 4510 4511 4512 4513,Pd,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,Rb,1,4,0,detected readings only; no imputation,3.6745,,,3.6745,3.6745,0.7681,0.38405
sample7,light green grains,5,4509 4510 4511 4512 4513,Re,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,Sb,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,Se,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,Sn,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,Sr,5,0,0,detected readings only; no imputation,20.579320000000003,17.90188100750868,8.005964571580366,10.1814,52.5018,0.51788,0.1194685849920388
sample7,light green grains,5,4509 4510 4511 4512 4513,Ta,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,Th,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,Ti,3,2,0,detected readings only; no imputation,361.9572666666666,262.0325504211325,151.28456352208505,196.1159,664.0435,113.0398,32.715292602092916
sample7,light green grains,5,4509 4510 4511 4512 4513,U,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,V,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,W,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,Y,0,5,0,detected readings only; no imputation,,,,,,,
sample7,light green grains,5,4509 4510 4511 4512 4513,Zn,5,0,0,detected readings only; no imputation,58.91124,6.669697451758962,2.9827793782980323,47.3849,63.8241,3.5676,0.7978830951962825
sample7,light green grains,5,4509 4510 4511 4512 4513,Zr,4,1,0,detected readings only; no imputation,4.232625,4.884645745172656,2.442322872586328,1.435,11.5358,0.7213750000000001,0.18182512073761975
