scenario,mode,extent_mol,reactor_h2_mol,water_kg,salt_mol,export_h2_mol,export_water_kg,export_salt_mol,outlet_separator_gas_mol,flow_pump_kwh,feed_water_kg,feed_salt_mol,circulated_water_kg,time_days,altered_fraction_proxy,expansion_loading,crack_opening_fraction,porosity,area_factor,passivation_factor,pore_access_factor,permeability_ratio,generated_h2_kg,retained_h2_kg,dissolved_h2_kg,free_h2_kg,exported_h2_kg,outlet_collected_h2_kg,outlet_uncollected_gas_h2_kg,outlet_residual_dissolved_h2_kg,endpoint_collected_h2_kg,endpoint_residual_h2_kg,endpoint_uncollected_gas_h2_kg,salt_molality,water_consumed_kg,remaining_reactive_fe_kg,flow_head_bar,solid_mass_gain_kg,total_deliverable_h2_kg,gross_electricity_kwh,outlet_delivered_electricity_kwh,new_feed_heater_kwh,standalone_engineering_balance_kwh,h2_balance_error_kg,water_balance_error_kg,salt_balance_error_kg,hydrogen_recovery_balance_error_kg
no_feedback_null,recirculating,0.0,0.0,20000.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,591.8704059999999,5.0,0.0,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
no_feedback_null,recirculating,6.7025701403086515,6.7025701403086515,19997.033404299593,90000.0,0.0,0.0,0.0,0.0,1.4279067889037982,0.0,0.0,6666.666666666663,1.0,0.0018972313484053637,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.013511577094445403,0.013511577094445403,0.013511577094445403,0.0,0.0,0.0,0.0,0.0,0.0,0.013511577094445403,0.0,4.500667583055042,2.966595700405345,590.7474909115433,5.0,2.9530841233108998,0.0,0.0,0.0,0.0,-909.1465220135751,0.0,-3.637978807091713e-12,0.0,0.0
no_feedback_null,recirculating,13.392423954432235,13.392423954432235,19994.07243691755,90000.0,0.0,0.0,0.0,0.0,2.8558576516307657,0.0,0.0,13333.333333333332,2.0,0.0037908632100213586,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.02699751960126085,0.02699751960126085,0.02699751960126085,0.0,0.0,0.0,0.0,0.0,0.0,0.02699751960126085,0.0,4.501334097090784,5.927563082449842,589.6267062527942,5.0,5.9005655628485805,0.0,0.0,0.0,0.0,-910.574472876302,0.0,0.0,0.0,0.0
no_feedback_null,recirculating,20.069585568183413,20.069585568183413,19991.117087175648,90000.0,0.0,0.0,0.0,0.0,4.283852517592859,0.0,0.0,20000.0,3.0,0.005680902413907156,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.04045787615518957,0.04045787615518957,0.04045787615518957,0.0,0.0,0.0,0.0,0.0,0.0,0.04045787615518957,0.0,4.501999543473998,8.882912824355516,588.5080479818344,5.0,8.842454948200327,0.0,0.0,0.0,0.0,-912.0024677422641,0.0,3.637978807091713e-12,0.0,0.0
no_feedback_null,recirculating,26.73407906160261,26.73407906160261,19988.167344415917,90000.0,0.0,0.0,0.0,0.0,5.711891316292315,0.0,0.0,26666.666666666668,4.0,0.007567355776165625,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.05389269529870347,0.05389269529870347,0.05389269529870347,0.0,0.0,0.0,0.0,0.0,0.0,0.05389269529870347,0.0,4.502663923570925,11.832655584085346,587.3915120644144,5.0,11.778762888786643,0.0,0.0,0.0,0.0,-913.4305065409636,0.0,3.637978807091713e-12,0.0,0.0
no_feedback_null,recirculating,33.38592846904485,33.38592846904485,19985.22319800062,90000.0,0.0,0.0,0.0,0.0,7.13997397732163,0.0,0.0,33333.33333333334,5.0,0.009450230099967913,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.06730202548217812,0.06730202548217812,0.06730202548217812,0.0,0.0,0.0,0.0,0.0,0.0,0.06730202548217812,0.0,4.503327238747269,14.776801999381684,586.2770944739386,5.0,14.709499973899506,0.0,0.0,0.0,0.0,-914.8585892019929,0.0,3.637978807091713e-12,0.0,0.0
no_feedback_null,recirculating,40.025157779266415,40.025157779266415,19982.284637312197,90000.0,0.0,0.0,0.0,0.0,8.568100430363522,0.0,0.0,40000.000000000015,6.0,0.011329532175577976,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.08068591506406757,0.08068591506406757,0.08068591506406757,0.0,0.0,0.0,0.0,0.0,0.0,0.08068591506406757,0.0,4.5039894903681965,17.715362687804625,585.1647911914506,5.0,17.63467677274056,0.0,0.0,0.0,0.0,-916.2867156550349,0.0,3.637978807091713e-12,0.0,0.0
no_feedback_null,recirculating,46.65179093551138,46.65179093551138,19979.351651753233,90000.0,0.0,0.0,0.0,0.0,9.996270605190885,0.0,0.0,46666.666666666686,7.0,0.013205268780377066,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.09404441231107867,0.09404441231107867,0.09404441231107867,0.0,0.0,0.0,0.0,0.0,0.0,0.09404441231107867,0.0,4.504650679798326,20.6483482467703,584.054598205619,5.0,20.554303834459223,0.0,0.0,0.0,0.0,-917.7148858298622,0.0,3.637978807091713e-12,0.0,0.0
no_feedback_null,recirculating,53.26585183559794,53.26585183559794,19976.424230746412,90000.0,0.0,0.0,0.0,0.0,11.42448443166676,0.0,0.0,53333.33333333336,8.0,0.015077446678888185,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.10737756539834517,0.10737756539834517,0.10737756539834517,0.0,0.0,0.0,0.0,0.0,0.0,0.10737756539834517,0.0,4.505310808401728,23.57576925358909,582.9465115127231,5.0,23.468391688190746,0.0,0.0,0.0,0.0,-919.1430996563381,0.0,0.0,0.0,0.0
no_feedback_null,recirculating,59.86736433200459,59.86736433200459,19973.502363734497,90000.0,0.0,0.0,0.0,0.0,12.8527418397443,0.0,0.0,60000.00000000003,9.0,0.016946072622800453,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.12068542240960141,0.12068542240960141,0.12068542240960141,0.0,0.0,0.0,0.0,0.0,0.011513325171774162,0.10789283888540789,0.001279258352419351,4.505969877541921,26.497636265503758,581.8405271166376,5.0,26.376950843094157,0.011513325171774162,0.1918695639876164,0.0,0.0,-920.379487500428,0.0,0.0,0.0,1.3877787807814457e-17
