scenario,mode,extent_mol,reactor_h2_mol,water_kg,salt_mol,export_h2_mol,export_water_kg,export_salt_mol,outlet_separator_gas_mol,flow_pump_kwh,feed_water_kg,feed_salt_mol,circulated_water_kg,time_days,altered_fraction_proxy,expansion_loading,crack_opening_fraction,porosity,area_factor,passivation_factor,pore_access_factor,permeability_ratio,generated_h2_kg,retained_h2_kg,dissolved_h2_kg,free_h2_kg,exported_h2_kg,outlet_collected_h2_kg,outlet_uncollected_gas_h2_kg,outlet_residual_dissolved_h2_kg,endpoint_collected_h2_kg,endpoint_residual_h2_kg,endpoint_uncollected_gas_h2_kg,salt_molality,water_consumed_kg,remaining_reactive_fe_kg,flow_head_bar,solid_mass_gain_kg,total_deliverable_h2_kg,gross_electricity_kwh,outlet_delivered_electricity_kwh,new_feed_heater_kwh,standalone_engineering_balance_kwh,h2_balance_error_kg,water_balance_error_kg,salt_balance_error_kg,hydrogen_recovery_balance_error_kg
film_only_hypothesis,stationary,0.0,0.0,20000.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,591.8704059999999,0.0,0.0,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
film_only_hypothesis,stationary,3.3484861073622483,3.3484861073622483,19998.51794098666,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0009478233990245059,0.00024643408374637156,0.0,0.3497535659162536,1.0,0.9981061488055532,0.9992751938713342,0.9971329666707487,0.006750146174109409,0.006750146174109409,0.006750146174109409,0.0,0.0,0.0,0.0,0.0,0.0,0.006750146174109409,0.0,4.500333487990445,1.4820590133369997,591.3094173800031,0.0,1.4753088671628902,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
film_only_hypothesis,stationary,6.685061627788512,6.685061627788512,19997.041153666905,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.001892275384033221,0.0004919915998486374,0.0,0.34950800840015134,1.0,0.99622260161849,0.9985529658827981,0.9942831186482467,0.013476282034226305,0.013476282034226305,0.013476282034226305,0.0,0.0,0.0,0.0,0.0,0.0,0.013476282034226305,0.0,4.500665838930701,2.958846333091697,590.7504242001885,0.0,2.9453700510574707,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,-3.637978807091713e-12,0.0,0.0
film_only_hypothesis,stationary,10.009806297700106,10.009806297700106,19995.56960274894,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.002833378525239505,0.0007366784165622714,0.0,0.3492633215834377,1.0,0.9943492687315615,0.9978332987748169,0.9914502980496,0.02017856831940769,0.02017856831940769,0.02017856831940769,0.0,0.0,0.0,0.0,0.0,0.0,0.02017856831940769,0.0,4.500997060250138,4.430397251058089,590.1934131019148,0.0,4.410218682738681,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,-3.637978807091713e-12,0.0,0.0
film_only_hypothesis,stationary,13.322799066783615,13.322799066783615,19994.103253289177,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0037711551701633704,0.0009805003442424764,0.0,0.3490194996557575,1.0,0.9924860615077371,0.9971161754581104,0.988634348947181,0.02685716418274775,0.02685716418274775,0.02685716418274775,0.0,0.0,0.0,0.0,0.0,0.0,0.02685716418274775,0.0,4.501327159306049,5.896746710816901,589.6383708583463,0.0,5.869889546634153,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,-7.275957614183426e-12,0.0,0.0
film_only_hypothesis,stationary,16.624118108243223,16.624118108243223,19992.64207068772,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.004705627446533504,0.0012234631360987112,0.0,0.34877653686390125,1.0,0.9906328923640193,0.9964015790114743,0.985835117338183,0.033512227212045345,0.033512227212045345,0.033512227212045345,0.0,0.0,0.0,0.0,0.0,0.0,0.033512227212045345,0.0,4.501656143384561,7.3579293122733285,589.0852843727355,0.0,7.324417085061283,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,-3.637978807091713e-12,0.0,0.0
film_only_hypothesis,stationary,19.91384082888716,19.91384082888716,19991.186020683872,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.005636817265142347,0.0014655724889370103,0.0,0.34853442751106295,1.0,0.9887896747555531,0.9956894926795969,0.9830524511147531,0.04014391345013704,0.04014391345013704,0.04014391345013704,0.0,0.0,0.0,0.0,0.0,0.0,0.04014391345013704,0.0,4.50198401970156,8.813979316121355,588.5341406767322,0.0,8.773835402671217,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,-7.275957614183426e-12,0.0,0.0
film_only_hypothesis,stationary,23.19204387905136,23.19204387905136,19989.73506935176,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.006564746322655081,0.0017068340438903212,0.0,0.34829316595610965,1.0,0.9869563231600267,0.9949798998709108,0.9802862000346798,0.046752377414902055,0.046752377414902055,0.046752377414902055,0.0,0.0,0.0,0.0,0.0,0.0,0.046752377414902055,0.0,4.502310795403583,10.26493064823602,587.9849269287231,0.0,10.218178270821117,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,-7.275957614183426e-12,0.0,0.0
film_only_hypothesis,stationary,26.4588031623637,26.4588031623637,19988.289183096,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0074894361043735015,0.0019472533871371105,0.0,0.34805274661286284,1.0,0.9851327530623538,0.994272784155479,0.9775362156926188,0.053337772118945734,0.053337772118945734,0.053337772118945734,0.0,0.0,0.0,0.0,0.0,0.0,0.053337772118945734,0.0,4.5026364775687036,11.71081690399512,587.4376304121934,0.0,11.657479131876174,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,-3.637978807091713e-12,0.0,0.0
film_only_hypothesis,stationary,29.714193845351655,29.714193845351655,19986.848328647462,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.008410907886955562,0.002186836050608446,0.0,0.34781316394939155,1.0,0.9833188809396359,0.9935681292629164,0.9748023514918694,0.05990024908896749,0.05990024908896749,0.05990024908896749,0.0,0.0,0.0,0.0,0.0,0.0,0.05990024908896749,0.0,4.502961073207405,13.151671352531627,586.892238534119,0.0,13.09177110344266,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,-7.275957614183426e-12,0.0,0.0
