scenario,mode,extent_mol,reactor_h2_mol,water_kg,salt_mol,export_h2_mol,export_water_kg,export_salt_mol,outlet_separator_gas_mol,flow_pump_kwh,feed_water_kg,feed_salt_mol,circulated_water_kg,time_days,altered_fraction_proxy,expansion_loading,crack_opening_fraction,porosity,area_factor,passivation_factor,pore_access_factor,permeability_ratio,generated_h2_kg,retained_h2_kg,dissolved_h2_kg,free_h2_kg,exported_h2_kg,outlet_collected_h2_kg,outlet_uncollected_gas_h2_kg,outlet_residual_dissolved_h2_kg,endpoint_collected_h2_kg,endpoint_residual_h2_kg,endpoint_uncollected_gas_h2_kg,salt_molality,water_consumed_kg,remaining_reactive_fe_kg,flow_head_bar,solid_mass_gain_kg,total_deliverable_h2_kg,gross_electricity_kwh,outlet_delivered_electricity_kwh,new_feed_heater_kwh,standalone_engineering_balance_kwh,h2_balance_error_kg,water_balance_error_kg,salt_balance_error_kg,hydrogen_recovery_balance_error_kg
closure_hypothesis,once_through,0.0,0.0,20000.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,591.8704059999999,5.0,0.0,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
closure_hypothesis,once_through,5.323720909987355,4.525285374069623,19997.643690818433,89998.40973548916,0.7984355359177331,6666.666666666668,30001.590264510844,0.0,35.414829698590175,6666.666666666668,29999.999999999985,0.0,1.0,0.0015069339058231804,0.00039180281551402693,0.0,0.34960819718448594,1.0,0.9939903947284661,0.9988476387778998,0.9954450305895718,0.010731982508025307,0.00912243227987947,0.00912243227987947,0.0,0.0016095502281458396,0.0,0.0,0.0016095502281458396,0.0,0.00912243227987947,0.0,4.50045070944085,2.3563091815700474,590.9784964173452,5.022879060472734,2.345577199062022,0.0,0.0,0.0,243.73541403508773,-1186.8688589583492,-2.2380763908813603e-18,3.637978807091713e-12,8.504546713083983e-13,-3.469446951953614e-18
closure_hypothesis,once_through,10.570170153633592,7.702119476825851,19995.321582516277,89994.2876299946,2.8680506768077425,13333.333333333336,60005.71237000541,0.0,70.83618657262024,13333.333333333336,59999.99999999998,0.0,2.0,0.002991995272507347,0.0007779187708519102,0.0,0.34922208122914805,1.0,0.9881033503476454,0.9977120036151413,0.9909735241514164,0.021308194609306885,0.015526548610943696,0.015526548610943696,0.0,0.005781645998363192,0.0,0.0,0.005781645998363192,0.0,0.015526548610943696,0.0,4.500767204898808,4.678417483726372,590.0995325433109,5.0455434763320905,4.657109289117066,0.0,0.0,0.0,487.47082807017546,-1466.0256298674672,-3.580922225410177e-18,7.275957614183426e-12,1.2756820069625973e-12,-3.469446951953614e-18
closure_hypothesis,once_through,15.750448413335217,9.921942231431336,19993.028761868314,89988.3912149255,5.828506181903878,20000.000000000007,90011.60878507452,0.0,106.2640085965625,20000.000000000007,89999.99999999997,0.0,3.0,0.004458326262266466,0.0011591648281892811,0.0,0.3488408351718107,1.0,0.9823247672899131,0.9965906916817963,0.986575254115075,0.0317510139474742,0.0200014449054978,0.0200014449054978,0.0,0.011749569041976387,0.0,0.0,0.011749569041976387,0.0,0.0200014449054978,0.0,4.500988433856294,6.971238131691489,589.2316546250718,5.068037110341707,6.939487117744015,0.0,0.0,0.0,731.2062421052632,-1745.1888659264969,7.161844450820353e-18,7.275957614183426e-12,3.401818685233593e-12,1.3877787807814457e-17
closure_hypothesis,once_through,20.87242780739372,11.462592254261967,19990.761744630167,89981.25818947196,9.409835553131748,26666.666666666675,120018.74181052804,0.0,141.69824638725913,26666.666666666675,119999.99999999996,0.0,4.0,0.005908155159073297,0.0015361203413590573,0.0,0.3484638796586409,1.0,0.9766444428722931,0.9954819989960026,0.9822428769161222,0.04207630976836885,0.02310721047352161,0.02310721047352161,0.0,0.018969099294847226,0.0,0.0,0.018969099294847226,0.0,0.02310721047352161,0.0,4.501142044456728,9.23825536983993,588.3735438072883,5.090390694100162,9.196179060071561,0.0,0.0,0.0,974.9416561403509,-2024.3585177522814,1.074276667623053e-17,1.0913936421275139e-11,2.5513640139251947e-12,1.3877787807814457e-17
closure_hypothesis,once_through,25.94176949492328,12.521333996304683,19988.51802514058,89973.27017481886,13.42043549861859,33333.33333333334,150026.7298251812,0.0,177.13885947565493,33333.33333333334,149999.99999999994,0.0,5.0,0.007343084412184603,0.001909201947167997,0.0,0.348090798052832,1.0,0.9710548368722415,0.9943847001553883,0.9779710198586987,0.05229549428942594,0.025241506776470683,0.025241506776470683,0.0,0.02705398751295524,0.0,0.0,0.02705398751295524,0.0,0.025241506776470683,0.0,4.501247669369729,11.481974859423406,587.5242516476679,5.112625935196342,11.42967936513398,0.0,0.0,0.0,1218.6770701754388,-2303.5345448757653,1.7904611127050882e-17,0.0,6.803637370467186e-12,1.3877787807814457e-17
closure_hypothesis,once_through,30.9626060089853,13.238252779694925,19986.295774316906,89964.69795161887,17.724353229290365,40000.000000000015,180035.30204838116,0.0,212.5858137191262,40000.000000000015,179999.99999999994,0.0,6.0,0.00876428377754598,0.002278713782161955,0.0,0.34772128621783804,1.0,0.9655502478617556,0.9932979006407002,0.973755671457136,0.06241689820139328,0.026686729013531404,0.026686729013531404,0.0,0.03573016918786186,0.0,0.0,0.03573016918786186,0.0,0.026686729013531404,0.0,4.50131925232622,13.704225683100523,586.6830858022845,5.134758283377142,13.64180878489913,0.0,0.0,0.0,1462.4124842105264,-2582.716913154324,2.148553335246106e-17,7.275957614183426e-12,3.401818685233593e-12,2.0816681711721685e-17
closure_hypothesis,once_through,35.93800523110259,13.712841935735788,19984.093634297307,89955.73357291057,22.225163295366794,46666.666666666686,210044.26642708946,0.0,248.0390794934402,46666.666666666686,209999.99999999994,0.0,7.0,0.01017262165054553,0.002644881629141838,0.0,0.34735511837085814,1.0,0.9601262559029936,0.992220936384877,0.969593768228743,0.07244670598527508,0.02764344380141106,0.02764344380141106,0.0,0.04480326218386401,0.0,0.0,0.04480326218386401,0.0,0.02764344380141106,0.0,4.5013666978884554,15.906365702698075,585.8495322936071,5.156798820122386,15.8339189967128,0.0,0.0,0.0,1706.1478982456144,-2861.905592963726,2.148553335246106e-17,0.0,3.401818685233593e-12,1.3877787807814457e-17
closure_hypothesis,once_through,40.87028912913807,14.015770540303636,19981.910577365594,89946.51316737985,26.854518588834416,53333.33333333336,240053.48683262017,0.0,283.49863042331555,53333.33333333336,239999.99999999994,0.0,8.0,0.011568755288045518,0.0030078763748918346,0.0,0.3469921236251081,1.0,0.9547793415646596,0.9911533047797298,0.965482911750362,0.08238959844964686,0.028254111516787292,0.028254111516787292,0.0,0.05413548693285952,0.0,0.0,0.05413548693285952,0.0,0.028254111516787292,0.0,4.501397042045934,18.089422634410656,585.0232021107497,5.178755562783916,18.00703303596101,0.0,0.0,0.0,1949.8833122807025,-3141.1005579286893,4.297106670492212e-17,0.0,3.401818685233593e-12,4.163336342344337e-17
closure_hypothesis,once_through,45.76125436378229,14.197235733414796,19979.745808309515,89937.13313550131,31.564018630367485,60000.00000000003,270062.86686449876,0.0,318.96444248792665,60000.00000000003,269999.99999999994,0.0,9.0,0.012953193253315435,0.003367830245862013,0.0,0.34663216975413796,1.0,0.9495066234659514,0.9900946169239353,0.9614211734399933,0.09224919744686144,0.028619923570276217,0.028619923570276217,0.0,0.06362927387658521,0.0,0.0,0.06362927387658521,0.0,0.028619923570276217,0.0,4.501415283176262,20.25419169048791,584.2037942501636,5.200634371416902,20.16194249304105,0.0,0.0,0.0,2193.6187263157904,-3420.3017840283883,2.148553335246106e-17,0.0,6.803637370467186e-12,1.3877787807814457e-17
