scenario,mode,extent_mol,reactor_h2_mol,water_kg,salt_mol,export_h2_mol,export_water_kg,export_salt_mol,outlet_separator_gas_mol,flow_pump_kwh,feed_water_kg,feed_salt_mol,circulated_water_kg,time_days,altered_fraction_proxy,expansion_loading,crack_opening_fraction,porosity,area_factor,passivation_factor,pore_access_factor,permeability_ratio,generated_h2_kg,retained_h2_kg,dissolved_h2_kg,free_h2_kg,exported_h2_kg,outlet_collected_h2_kg,outlet_uncollected_gas_h2_kg,outlet_residual_dissolved_h2_kg,endpoint_collected_h2_kg,endpoint_residual_h2_kg,endpoint_uncollected_gas_h2_kg,salt_molality,water_consumed_kg,remaining_reactive_fe_kg,flow_head_bar,solid_mass_gain_kg,total_deliverable_h2_kg,gross_electricity_kwh,outlet_delivered_electricity_kwh,new_feed_heater_kwh,standalone_engineering_balance_kwh,h2_balance_error_kg,water_balance_error_kg,salt_balance_error_kg,hydrogen_recovery_balance_error_kg
opening_hypothesis,once_through,0.0,0.0,20000.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,591.8704059999999,5.0,0.0,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
opening_hypothesis,once_through,5.337732750807505,4.537855666892985,19997.637489097913,89998.40686432108,0.7998770839145173,6666.666666666669,30001.593135678948,0.0,35.414835492170475,6666.666666666669,29999.999999999985,0.0,1.0,0.00151090010134167,0.0003928340263488342,0.0,0.34960716597365116,1.0,0.9992448352298757,0.9988446058048565,0.9954330655005351,0.010760228697697832,0.00914777248177623,0.00914777248177623,0.0,0.001612456215921597,0.0,0.0,0.001612456215921597,0.0,0.00914777248177623,0.0,4.5004519615572285,2.3625109020834727,590.9761489435934,5.022939435396234,2.3517506733857747,0.0,0.0,0.0,243.73541403508773,-1186.8688647519296,5.818998616291537e-18,-4.547473508864641e-12,2.5513640139251947e-12,5.204170427930421e-18
opening_hypothesis,once_through,10.625321406438871,7.746733988139658,19995.297172257815,89994.2666436966,2.878587418299219,13333.333333333336,60005.73335630342,0.0,70.8362325069211,13333.333333333336,59999.99999999997,0.0,2.0,0.0030076064013035593,0.0007819776643389254,0.0,0.34921802233566107,1.0,0.998497326944805,0.9977000656931209,0.9909266104426514,0.02141937291681199,0.015616486112010972,0.015616486112010972,0.0,0.005802886804801029,0.0,0.0,0.005802886804801029,0.0,0.015616486112010972,0.0,4.500771649873643,4.702827742182329,590.0902927781722,5.045782348872917,4.681408369265517,0.0,0.0,0.0,487.47082807017546,-1466.0256758017679,-1.074276667623053e-17,-7.275957614183426e-12,1.7009093426167966e-12,-1.0408340855860843e-17
opening_hypothesis,once_through,15.872753965134516,10.011609497510358,19992.974628734817,89988.32620841567,5.861144467624165,20000.000000000004,90011.67379158436,0.0,106.26416240393667,20000.000000000004,89999.99999999997,0.0,3.0,0.004492946105416211,0.0011681659874082147,0.0,0.34883183401259177,1.0,0.997756048379417,0.9965642176840935,0.9864716133727872,0.03199756726323536,0.020182203353841178,0.020182203353841178,0.0,0.0118153639093942,0.0,0.0,0.0118153639093942,0.0,0.020182203353841178,0.0,4.500997369299931,7.025371265177324,589.2111641644511,5.06856956877329,6.993373697914089,0.0,0.0,0.0,731.2062421052631,-1745.1890197338712,-1.4323688901640707e-17,-3.637978807091713e-12,3.401818685233593e-12,-1.3877787807814457e-17
opening_hypothesis,once_through,21.08700775413843,11.605869814235808,19990.66677032417,89981.11617468159,9.48113793990263,26666.66666666667,120018.88382531842,0.0,141.69860841454246,26666.66666666667,119999.99999999994,0.0,4.0,0.005968894217849409,0.0015519124966408464,0.0,0.34844808750335915,1.0,0.9970200019262777,0.9954355514804681,0.982061731479389,0.042508877191412574,0.02339604084112168,0.02339604084112168,0.0,0.019112836350290915,0.0,0.0,0.019112836350290915,0.0,0.02339604084112168,0.0,4.5011563250234925,9.333229675827088,588.3375941559103,5.091329638176556,9.290720798635675,0.0,0.0,0.0,974.9416561403509,-2024.3588797795646,-1.7904611127050882e-17,0.0,3.401818685233593e-12,-2.0816681711721685e-17
opening_hypothesis,once_through,26.27299020261379,12.723708180565776,19988.37142496978,89973.01354789737,13.54928202204802,33333.33333333334,150026.98645210263,0.0,177.13956211773188,33333.33333333334,149999.99999999994,0.0,5.0,0.007436839836852565,0.001933578357581667,0.0,0.3480664216424183,1.0,0.9962884848439986,0.9943130048306421,0.9776924578023505,0.052963195489645086,0.025649468847038934,0.025649468847038934,0.0,0.02731372664260616,0.0,0.0,0.02731372664260616,0.0,0.025649468847038934,0.0,4.501267843937586,11.628575030216192,587.468760586405,5.114082613707547,11.575611834726546,0.0,0.0,0.0,1218.6770701754388,-2303.535247517842,-1.074276667623053e-17,0.0,3.401818685233593e-12,-6.938893903907228e-18
opening_hypothesis,once_through,31.434173180869784,13.503087544354289,19986.08705600209,89964.28619738738,17.9310856365155,40000.000000000015,180035.71380261265,0.0,212.58702098337162,40000.000000000015,179999.99999999994,0.0,6.0,0.008897765710990827,0.002313419084857615,0.0,0.3476865809151424,1.0,0.9955609987643479,0.993195826221007,0.9733605547907616,0.06336752103185178,0.02722060411891292,0.02722060411891292,0.0,0.036146916912938865,0.0,0.0,0.036146916912938865,0.0,0.02722060411891292,0.0,4.501345658372378,13.912943997908101,586.604081796143,5.136842638003576,13.84957647687625,0.0,0.0,0.0,1462.4124842105264,-2582.718120418569,-7.161844450820353e-18,0.0,3.401818685233593e-12,0.0
opening_hypothesis,once_through,36.57302670051617,14.042033536842666,19983.812570179893,89955.12444372723,22.530993163673518,46666.666666666686,210044.8755562728,0.0,248.04098664850366,46666.666666666686,209999.99999999994,0.0,7.0,0.01035237100243018,0.002691616460631847,0.0,0.3473083835393681,1.0,0.9948371878626694,0.9920834809981416,0.9690636683335426,0.07372683306503654,0.028307054566250392,0.028307054566250392,0.0,0.045419778498786166,0.0,0.0,0.045419778498786166,0.0,0.028307054566250392,0.0,4.501399526632843,16.187429820102544,585.743143971729,5.1596197065134906,16.113702987037506,0.0,0.0,0.0,1706.1478982456144,-2861.9075001187894,-2.148553335246106e-17,0.0,3.401818685233593e-12,-1.3877787807814457e-17
opening_hypothesis,once_through,41.6913184410042,14.41020059107486,19981.54718511821,89945.66349870307,27.281117849929352,53333.33333333336,240054.33650129693,0.0,283.5014637025504,53333.33333333336,239999.99999999994,0.0,8.0,0.01180115607100254,0.003068300578460661,0.0,0.34693169942153934,1.0,0.9941167961856294,0.9909755865339394,0.9648000621291283,0.08404469501885153,0.029049235167535985,0.029049235167535985,0.0,0.05499545985131558,0.0,0.0,0.05499545985131558,0.0,0.029049235167535985,0.0,4.501436383549543,18.452814881787667,584.8856509649863,5.182420893470883,18.368770186768817,0.0,0.0,0.0,1949.8833122807025,-3141.103391207924,-2.864737780328141e-17,0.0,3.401818685233593e-12,-2.7755575615628914e-17
opening_hypothesis,once_through,46.79032212264204,14.657085588263387,19979.29033706117,89935.9994096199,32.13323653437866,60000.00000000003,270064.0005903801,0.0,318.9684588284504,60000.00000000003,269999.99999999994,0.0,9.0,0.01324448145632886,0.0034435651786455038,0.0,0.34655643482135445,1.0,0.9933996379859557,0.9898718671216308,0.9605684335530036,0.09432367456059162,0.029546925695668393,0.029546925695668393,0.0,0.06477674886492325,0.0,0.0,0.06477674886492325,0.0,0.029546925695668393,0.0,4.501461157646349,20.709662938822884,584.0313893831831,5.2052512089177485,20.615339264262293,0.0,0.0,0.0,2193.6187263157904,-3420.305800368912,-1.4323688901640707e-17,0.0,3.401818685233593e-12,-2.7755575615628914e-17
