scenario,mode,extent_mol,reactor_h2_mol,water_kg,salt_mol,export_h2_mol,export_water_kg,export_salt_mol,outlet_separator_gas_mol,flow_pump_kwh,feed_water_kg,feed_salt_mol,circulated_water_kg,time_days,altered_fraction_proxy,expansion_loading,crack_opening_fraction,porosity,area_factor,passivation_factor,pore_access_factor,permeability_ratio,generated_h2_kg,retained_h2_kg,dissolved_h2_kg,free_h2_kg,exported_h2_kg,outlet_collected_h2_kg,outlet_uncollected_gas_h2_kg,outlet_residual_dissolved_h2_kg,endpoint_collected_h2_kg,endpoint_residual_h2_kg,endpoint_uncollected_gas_h2_kg,salt_molality,water_consumed_kg,remaining_reactive_fe_kg,flow_head_bar,solid_mass_gain_kg,total_deliverable_h2_kg,gross_electricity_kwh,outlet_delivered_electricity_kwh,new_feed_heater_kwh,standalone_engineering_balance_kwh,h2_balance_error_kg,water_balance_error_kg,salt_balance_error_kg,hydrogen_recovery_balance_error_kg
contact_inhibition_hypothesis,stationary,0.0,0.0,20000.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,591.8704059999999,0.0,0.0,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
contact_inhibition_hypothesis,stationary,3.3396758977021785,3.3396758977021785,19998.521840435613,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0009453295786536327,0.0002457856904499445,0.0,0.34975421430955006,1.0,0.9981111270128603,0.9992771009104414,0.9971405009050383,0.006732385848659867,0.006732385848659867,0.006732385848659867,0.0,0.0,0.0,0.0,0.0,0.0,0.006732385848659867,0.0,4.500332610484556,1.478159564386805,591.3108933984784,0.0,1.4714271785381452,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
contact_inhibition_hypothesis,stationary,6.6501668773172,6.6501668773172,19997.056598282114,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0018823980663620764,0.0004894234972541399,0.0,0.34951057650274586,1.0,0.9962422818270917,0.9985605191257232,0.994312887041812,0.013405938404646196,0.013405938404646196,0.013405938404646196,0.0,0.0,0.0,0.0,0.0,0.0,0.013405938404646196,0.0,4.5006623628665245,2.9434017178847096,590.7562702922087,0.0,2.9299957794800635,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
contact_inhibition_hypothesis,stationary,9.932057951927995,9.932057951927995,19995.604014609384,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.002811371057089576,0.0007309564748432899,0.0,0.3492690435251567,1.0,0.9943930359144824,0.9978501280151668,0.9915164640789788,0.020021836984132603,0.020021836984132603,0.020021836984132603,0.0,0.0,0.0,0.0,0.0,0.0,0.020021836984132603,0.0,4.500989314163419,4.395985390614574,590.2064386710236,0.0,4.3759635536304415,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
contact_inhibition_hypothesis,stationary,13.185915542909603,13.185915542909603,19994.1638387161,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.003732408882226425,0.0009704263093788705,0.0,0.3490295736906211,1.0,0.992562974789228,0.997145804972415,0.9887505606321962,0.02658122342464061,0.02658122342464061,0.02658122342464061,0.0,0.0,0.0,0.0,0.0,0.0,0.02658122342464061,0.0,4.5013135195844844,5.8361612839015065,589.6613036395186,0.0,5.809580060476866,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
contact_inhibition_hypothesis,stationary,16.412288287558727,16.412288287558727,19992.735827772263,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.004645666839196808,0.0012078733781911702,0.0,0.3487921266218088,1.0,0.990751697387246,0.9964474312406142,0.98601452724484,0.03308520371312389,0.03308520371312389,0.03308520371312389,0.0,0.0,0.0,0.0,0.0,0.0,0.03308520371312389,0.0,4.5016350326091645,7.264172227736303,589.1207732817438,0.0,7.2310870240231795,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
contact_inhibition_hypothesis,stationary,19.61170780238104,19.61170780238104,19991.31974648139,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0055512954075151175,0.0014433368059539307,0.0,0.34855666319404605,1.0,0.9889588154799451,0.9957548917471943,0.9833077354254831,0.03953484952466389,0.03953484952466389,0.03953484952466389,0.0,0.0,0.0,0.0,0.0,0.0,0.03953484952466389,0.0,4.501953905061251,8.680253518610755,588.584758533328,0.0,8.640718669086091,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
contact_inhibition_hypothesis,stationary,22.78468940496886,22.78468940496886,19989.915366760975,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0064494404531208445,0.0016768545178114196,0.0,0.34832314548218857,1.0,0.9871839531201568,0.9950680749476135,0.9806295767383579,0.04593119967768862,0.04593119967768862,0.04593119967768862,0.0,0.0,0.0,0.0,0.0,0.0,0.04593119967768862,0.0,4.502270187179035,10.084633239024814,588.0531730605385,0.0,10.038702039347125,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
contact_inhibition_hypothesis,stationary,25.93173279717574,25.93173279717574,19988.522467440136,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0073402434217581716,0.0019084632896571247,0.0,0.3480915367103429,1.0,0.9854267461181084,0.9943868726774792,0.9779794619432852,0.05227526151117063,0.05227526151117063,0.05227526151117063,0.0,0.0,0.0,0.0,0.0,0.0,0.05227526151117063,0.0,4.502583927681674,11.477532559863562,587.5259331458251,0.0,11.425257298352392,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
contact_inhibition_hypothesis,stationary,29.053322712087866,29.053322712087866,19987.140833973248,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.008223841522107866,0.002138198795748045,0.0,0.3478618012042519,1.0,0.9836868415454837,0.9937111800125057,0.9753568201818574,0.05856801218884368,0.05856801218884368,0.05856801218884368,0.0,0.0,0.0,0.0,0.0,0.0,0.05856801218884368,0.0,4.502895173832068,12.859166026750422,587.0029575794304,0.0,12.80059801456158,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
contact_inhibition_hypothesis,stationary,32.14992952710421,32.14992952710421,19985.7702581686,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.00910036789932593,0.0023660956538247417,0.0,0.34763390434617525,1.0,0.9819638972657626,0.9930408951358096,0.972761098206888,0.06481039993509884,0.06481039993509884,0.06481039993509884,0.0,0.0,0.0,0.0,0.0,0.0,0.06481039993509884,0.0,4.5032039714964265,14.229741831399943,586.4841675566765,0.0,14.164931431464845,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
contact_inhibition_hypothesis,stationary,35.22200984526483,35.22200984526483,19984.41053793108,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.009969951799594527,0.002592187467894577,0.0,0.3474078125321054,1.0,0.9802575814891679,0.9923759192120748,0.9701917596523612,0.07100334520687246,0.07100334520687246,0.07100334520687246,0.0,0.0,0.0,0.0,0.0,0.0,0.07100334520687246,0.0,4.503510365200764,15.589462068916994,585.9694865805735,0.0,15.518458723710122,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,-3.637978807091713e-12,0.0,0.0
