scenario,mode,extent_mol,reactor_h2_mol,water_kg,salt_mol,export_h2_mol,export_water_kg,export_salt_mol,outlet_separator_gas_mol,flow_pump_kwh,feed_water_kg,feed_salt_mol,circulated_water_kg,time_days,altered_fraction_proxy,expansion_loading,crack_opening_fraction,porosity,area_factor,passivation_factor,pore_access_factor,permeability_ratio,generated_h2_kg,retained_h2_kg,dissolved_h2_kg,free_h2_kg,exported_h2_kg,outlet_collected_h2_kg,outlet_uncollected_gas_h2_kg,outlet_residual_dissolved_h2_kg,endpoint_collected_h2_kg,endpoint_residual_h2_kg,endpoint_uncollected_gas_h2_kg,salt_molality,water_consumed_kg,remaining_reactive_fe_kg,flow_head_bar,solid_mass_gain_kg,total_deliverable_h2_kg,gross_electricity_kwh,outlet_delivered_electricity_kwh,new_feed_heater_kwh,standalone_engineering_balance_kwh,h2_balance_error_kg,water_balance_error_kg,salt_balance_error_kg,hydrogen_recovery_balance_error_kg
film_only_hypothesis,recirculating,0.0,0.0,20000.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,591.8704059999999,5.0,0.0,0.0,0.0,0.0,0.0,-907.7186152246713,0.0,0.0,0.0,0.0
film_only_hypothesis,recirculating,5.351855569185243,5.351855569185243,19997.631238258105,90000.0,0.0,0.0,0.0,0.0,1.4311868287553053,0.0,0.0,6666.666666666663,1.0,0.0015148977101981508,0.0003938734046515192,0.0,0.34960612659534845,1.0,0.9969747897778419,0.9988415488098484,0.9954210057690714,0.010788698604809148,0.010788698604809148,0.010788698604809148,0.0,0.0,0.0,0.0,0.0,0.0,0.010788698604809148,0.0,4.5005330345235155,2.3687617418956575,590.9737828772165,5.0230002893468715,2.357973043290848,0.0,0.0,0.0,0.0,-909.1498020534266,0.0,0.0,0.0,0.0
film_only_hypothesis,recirculating,10.673342490923554,10.673342490923554,19995.27591785245,90000.0,0.0,0.0,0.0,0.0,2.8689759937210564,0.0,0.0,13333.333333333332,2.0,0.0030211992626927825,0.0007855118083001235,0.0,0.34921448819169987,1.0,0.9939758200514807,0.9976896711520585,0.9908857634650348,0.021516177660602973,0.021516177660602973,0.021516177660602973,0.0,0.0,0.0,0.0,0.0,0.0,0.021516177660602973,0.0,4.501063169608227,4.724082147549059,590.0822475657831,5.045990349599401,4.7025659698884565,0.0,0.0,0.0,0.0,-910.5875912183924,0.0,0.0,0.0,0.0
film_only_hypothesis,recirculating,15.964784471678806,15.964784471678806,19992.933895508715,90000.0,0.0,0.0,0.0,0.0,4.313364716133588,0.0,0.0,20000.0,3.0,0.004518996285924641,0.0011749390343404067,0.0,0.3488250609656596,1.0,0.99100272731533,0.9965442969578223,0.986393633588735,0.03218308972076787,0.03218308972076787,0.03218308972076787,0.0,0.0,0.0,0.0,0.0,0.0,0.03218308972076787,0.0,4.501590435419682,7.066104491283906,589.1957458335373,5.068970266777583,7.033921401563139,0.0,0.0,0.0,0.0,-912.0319799408048,0.0,0.0,0.0,0.0
film_only_hypothesis,recirculating,21.226500142185003,21.226500142185003,19990.605030199124,90000.0,0.0,0.0,0.0,0.0,5.764350240809272,0.0,0.0,26666.666666666668,4.0,0.0060083789715969765,0.0015621785326152139,0.0,0.3484378214673848,1.0,0.9880551549510335,0.9954053572570141,0.9819439892170605,0.042790077106627904,0.042790077106627904,0.042790077106627904,0.0,0.0,0.0,0.0,0.0,0.0,0.042790077106627904,0.0,4.502114861658268,9.394969800876966,588.3142242986789,5.09194012581785,9.352179723770337,0.0,0.0,0.0,0.0,-913.4829654654806,0.0,0.0,0.0,0.0
film_only_hypothesis,recirculating,26.4588031623637,26.4588031623637,19988.289183096003,90000.0,0.0,0.0,0.0,0.0,7.221929835847714,0.0,0.0,33333.333333333336,5.0,0.0074894361043735015,0.0019472533871371105,0.0,0.34805274661286284,1.0,0.9851327530623538,0.994272784155479,0.9775362156926188,0.053337772118945734,0.053337772118945734,0.053337772118945734,0.0,0.0,0.0,0.0,0.0,0.0,0.053337772118945734,0.0,4.5026364775687036,11.71081690399512,587.4376304121934,5.114900010591755,11.657479131876174,0.0,0.0,0.0,0.0,-914.9405450605191,0.0,0.0,0.0,0.0
film_only_hypothesis,recirculating,31.662002323553686,31.662002323553686,19985.98621752656,90000.0,0.0,0.0,0.0,0.0,8.686100792340044,0.0,0.0,40000.00000000001,6.0,0.008962255090815552,0.0023301863236120436,0.0,0.34766981367638794,1.0,0.9822351783148396,0.9931465108129057,0.9731697103226176,0.0638267972440054,0.0638267972440054,0.0638267972440054,0.0,0.0,0.0,0.0,0.0,0.0,0.0638267972440054,0.0,4.503155311949289,14.013782473442797,586.5659124407233,5.137850003924227,13.949955676198792,0.0,0.0,0.0,0.0,-916.4047160170113,0.0,0.0,0.0,0.0
film_only_hypothesis,recirculating,36.83640164813471,36.83640164813471,19983.695998928746,90000.0,0.0,0.0,0.0,0.0,10.156860424082184,0.0,0.0,46666.66666666668,7.0,0.0104269219875816,0.002710999716771216,0.0,0.3472890002832288,1.0,0.9793620937801093,0.9920264714212612,0.9688438820866185,0.0742577653544418,0.0742577653544418,0.0742577653544418,0.0,0.0,0.0,0.0,0.0,0.0,0.0742577653544418,0.0,4.503671393160934,16.30400107125601,585.6990194498798,5.160790187611444,16.229743305901568,0.0,0.0,0.0,0.0,-917.8754756487535,0.0,3.637978807091713e-12,0.0,0.0
film_only_hypothesis,recirculating,41.98230048662461,41.98230048662461,19981.418394808326,90000.0,0.0,0.0,0.0,0.0,11.634206067293,0.0,0.0,53333.33333333335,8.0,0.011883521528911608,0.0030897155975170183,0.0,0.34691028440248295,1.0,0.9765131687845964,0.9909126011837734,0.9645581513528713,0.0846312799049768,0.0846312799049768,0.0846312799049768,0.0,0.0,0.0,0.0,0.0,0.0,0.0846312799049768,0.0,4.50418474913594,18.58160519167809,584.8369012879732,5.183720642438295,18.496973911773114,0.0,0.0,0.0,0.0,-919.3528212919643,0.0,3.637978807091713e-12,0.0,0.0
film_only_hypothesis,recirculating,47.099993612326074,47.099993612326074,19979.153274696953,90000.0,0.0,0.0,0.0,0.0,13.11813508033723,0.0,0.0,60000.000000000015,9.0,0.013332137153417752,0.0034663556598886155,0.0,0.34653364434011136,1.0,0.9736880787626063,0.9898048362944453,0.9603119496029264,0.09494793512321588,0.09494793512321588,0.09494793512321588,0.0,0.0,0.0,0.0,0.0,0.0,0.09494793512321588,0.0,4.504695407386584,20.846725303050896,583.9795085701588,5.206641448195474,20.75177736792768,0.0,0.0,0.0,0.0,-920.8367503050085,0.0,3.637978807091713e-12,0.0,0.0
